CustomerID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,log_frequency,log_monetary,cluster,segment
15091,68,3,1046.61,3,3,3,333,9,1.3862943611198906,6.9542666582161,4,Loyal
15092,215,3,776.46,2,3,3,233,8,1.3862943611198906,6.656032195784612,1,At-Risk
15093,18,23,14326.11,5,5,5,555,15,3.1780538303479458,9.569908825675023,2,Champions
15094,463,2,83.0,1,2,1,121,4,1.0986122886681098,4.430816798843313,3,Lost
15095,104,10,3141.64,3,5,5,355,13,2.3978952727983707,8.052818489989162,4,Loyal
15096,43,1,219.39,4,1,1,411,6,0.6931471805599453,5.3953987041986,0,New Customers
15097,4,3,908.35,5,3,3,533,11,1.3862943611198906,6.812730058573027,4,Loyal
15098,182,3,39916.5,3,3,5,335,11,1.3862943611198906,10.594570103213856,2,Champions
15099,84,1,410.48,3,1,2,312,6,0.6931471805599453,6.019760416262829,0,New Customers
15100,334,7,2894.7,2,4,5,245,11,2.0794415416798357,7.970982156979451,1,At-Risk
15101,9,6,1477.94,5,4,4,544,13,1.9459101490553132,7.29908089393658,4,Loyal
15102,531,2,554.67,1,2,2,122,5,1.0986122886681098,6.320174592864931,3,Lost
15103,31,2,703.36,4,2,3,423,9,1.0986122886681098,6.557289589092577,0,New Customers
15104,197,2,1027.44,2,2,3,223,7,1.0986122886681098,6.93579837000678,0,New Customers
15105,18,9,3094.91,5,5,5,555,15,2.302585092994046,8.037837164519642,4,Loyal
15106,18,5,1422.52,5,4,4,544,13,1.791759469228055,7.2608879564964575,4,Loyal
15107,311,9,940.35,2,5,3,253,10,2.302585092994046,6.847315015170721,1,At-Risk
15109,246,3,983.1,2,3,3,233,8,1.3862943611198906,6.89172751790494,1,At-Risk
15110,24,6,1505.85,4,4,4,444,12,1.9459101490553132,7.317776658171513,4,Loyal
15111,29,5,2730.87,4,4,4,444,12,1.791759469228055,7.912741635371109,4,Loyal
15112,611,1,209.4,1,1,1,111,3,0.6931471805599453,5.349010480863555,3,Lost
15113,10,3,3608.94,5,3,5,535,13,1.3862943611198906,8.19144643069019,4,Loyal
15114,30,12,3400.12,4,5,5,455,14,2.5649493574615367,8.131860068124816,2,Champions
15115,18,2,531.85,5,2,2,522,9,1.0986122886681098,6.2782399586669655,0,New Customers
15116,18,4,1352.75,5,3,4,534,12,1.6094379124341003,7.2106337983152,4,Loyal
15117,15,8,2485.97,5,4,4,544,13,2.1972245773362196,7.818820381004473,4,Loyal
15118,134,1,244.8,3,1,1,311,5,0.6931471805599453,5.504518197131935,0,New Customers
15119,246,1,266.4,2,1,1,211,4,0.6931471805599453,5.588745664667843,0,New Customers
15120,134,1,358.82,3,1,2,312,6,0.6931471805599453,5.885603906408473,0,New Customers
15121,50,2,457.72,4,2,2,422,8,1.0986122886681098,6.12844000213506,0,New Customers
15122,114,11,4497.47,3,5,5,355,13,2.4849066497880004,8.411492617945306,2,Champions
15123,7,5,4656.17,5,4,5,545,14,1.791759469228055,8.44616324650336,4,Loyal
15124,23,4,450.82,4,3,2,432,9,1.6094379124341003,6.113283870429076,0,New Customers
15125,25,24,17024.87,4,5,5,455,14,3.2188758248682006,9.742489231033671,2,Champions
15126,537,2,449.49,1,2,2,122,5,1.0986122886681098,6.110335879243754,3,Lost
15127,66,2,711.5,3,2,3,323,8,1.0986122886681098,6.568779912142806,0,New Customers
15128,60,5,1783.68,3,4,4,344,11,1.791759469228055,7.486994406433962,4,Loyal
15129,50,23,6860.18,4,5,5,455,14,3.1780538303479458,8.83363471758943,2,Champions
15130,170,1,330.11,3,1,2,312,6,0.6931471805599453,5.802450646452902,0,New Customers
15131,395,1,80.28,2,1,1,211,4,0.6931471805599453,4.397899983830172,3,Lost
15132,18,5,977.93,5,4,3,543,12,1.791759469228055,6.886460138441978,4,Loyal
15133,128,5,1806.9,3,4,4,344,11,1.791759469228055,7.499921229687969,4,Loyal
15134,15,10,1596.29,5,5,4,554,14,2.3978952727983707,7.376063722211611,4,Loyal
15135,239,2,305.68,2,2,2,222,6,1.0986122886681098,5.725804858690694,0,New Customers
15136,3,4,1286.7,5,3,4,534,12,1.6094379124341003,7.160612960279738,4,Loyal
15137,521,2,823.4,1,2,3,123,6,1.0986122886681098,6.714655849016304,1,At-Risk
15138,394,1,502.52,2,1,2,212,5,0.6931471805599453,6.221623433316097,3,Lost
15139,240,2,178.96,2,2,1,221,5,1.0986122886681098,5.192734603972972,0,New Customers
15140,52,8,3243.69,4,4,5,445,13,2.1972245773362196,8.0847750929877,4,Loyal
15141,458,7,1388.47,1,4,4,144,9,2.0794415416798357,7.236677658449301,1,At-Risk
15142,46,6,2619.92,4,4,4,444,12,1.9459101490553132,7.87128068015632,4,Loyal
15143,226,2,563.63,2,2,2,222,6,1.0986122886681098,6.336170649370582,0,New Customers
15144,8,29,12160.31,5,5,5,555,15,3.4011973816621555,9.406014879980829,2,Champions
15145,4,4,1194.73,5,3,3,533,11,1.6094379124341003,7.0865121565162825,4,Loyal
15146,165,2,1327.16,3,2,4,324,9,1.0986122886681098,7.1915498047067254,0,New Customers
15147,240,1,623.5,2,1,3,213,6,0.6931471805599453,6.436951329565632,0,New Customers
15148,11,1,301.29,5,1,2,512,8,0.6931471805599453,5.711386821516136,0,New Customers
15149,134,4,1524.61,3,3,4,334,10,1.6094379124341003,7.330149609062839,4,Loyal
15150,17,13,9001.08,5,5,5,555,15,2.6390573296152584,9.105210940727408,2,Champions
15151,423,2,2085.61,1,2,4,124,7,1.0986122886681098,7.643296018507768,1,At-Risk
15152,10,14,5263.83,5,5,5,555,15,2.70805020110221,8.568804135347829,2,Champions
15153,31,1,329.25,4,1,2,412,7,0.6931471805599453,5.799849943402434,0,New Customers
15154,75,3,1388.41,3,3,4,334,10,1.3862943611198906,7.236634475584254,4,Loyal
15155,383,1,383.97,2,1,2,212,5,0.6931471805599453,5.95316540917378,3,Lost
15156,1,3,961.49,5,3,3,533,11,1.3862943611198906,6.869523676497577,4,Loyal
15157,4,5,2654.11,5,4,4,544,13,1.791759469228055,7.884241364079559,4,Loyal
15158,45,2,606.02,4,2,3,423,9,1.0986122886681098,6.408561739445854,0,New Customers
15159,2,34,22116.73,5,5,5,555,15,3.5553480614894135,10.004134828308784,2,Champions
15160,357,4,589.27,2,3,2,232,7,1.6094379124341003,6.380580059339054,1,At-Risk
15161,388,1,119.92,2,1,1,211,4,0.6931471805599453,4.795129169911258,3,Lost
15162,731,1,312.9,1,1,2,112,4,0.6931471805599453,5.749074463847908,3,Lost
15163,18,2,304.47,5,2,2,522,9,1.0986122886681098,5.721851574117079,0,New Customers
15164,69,9,2068.92,3,5,4,354,12,2.302585092994046,7.635265238169592,4,Loyal
15165,373,1,975.5,2,1,3,213,6,0.6931471805599453,6.8839747503167334,1,At-Risk
15166,468,1,167.16,1,1,1,111,3,0.6931471805599453,5.124915907128641,3,Lost
15167,321,5,1659.67,2,4,4,244,10,1.791759469228055,7.414976414378016,1,At-Risk
15168,26,1,106.56,4,1,1,411,6,0.6931471805599453,4.678048831400664,0,New Customers
15169,382,2,569.22,2,2,2,222,6,1.0986122886681098,6.3460222512755795,1,At-Risk
15170,407,1,81.15,2,1,1,211,4,0.6931471805599453,4.408546844483277,3,Lost
15171,331,1,1289.5,2,1,4,214,7,0.6931471805599453,7.162785019158669,1,At-Risk
15172,9,5,1624.05,5,4,4,544,13,1.791759469228055,7.393293863521244,4,Loyal
15173,381,7,1494.6,2,4,4,244,10,2.0794415416798357,7.310282743102959,1,At-Risk
15174,323,2,481.46,2,2,2,222,6,1.0986122886681098,6.178898015788112,1,At-Risk
15175,72,1,224.14,3,1,1,311,5,0.6931471805599453,5.416722430926658,0,New Customers
15176,668,1,988.04,1,1,3,113,5,0.6931471805599453,6.896734775698672,3,Lost
15177,426,1,948.93,1,1,3,113,5,0.6931471805599453,6.856388297669246,1,At-Risk
15178,260,1,40.5,2,1,1,211,4,0.6931471805599453,3.7256934272366524,3,Lost
15179,18,13,7491.92,5,5,5,555,15,2.6390573296152584,8.921713853675792,2,Champions
15180,367,3,904.43,2,3,3,233,8,1.3862943611198906,6.808409968979098,1,At-Risk
15181,66,5,1200.2,3,4,3,343,10,1.791759469228055,7.091076336109175,4,Loyal
15182,154,11,2998.9500000000003,3,5,5,355,13,2.4849066497880004,8.006350900844689,4,Loyal
15183,548,3,639.93,1,3,3,133,7,1.3862943611198906,6.462920246589264,1,At-Risk
15184,29,4,689.95,4,3,3,433,10,1.6094379124341003,6.538067462249494,4,Loyal
15185,70,1,310.62,3,1,2,312,6,0.6931471805599453,5.741784496789209,0,New Customers
15186,14,5,1403.2,5,4,4,544,13,1.791759469228055,7.247223024583149,4,Loyal
15187,2,15,4762.18,5,5,5,555,15,2.772588722239781,8.468670791394786,2,Champions
15188,725,1,310.43,1,1,2,112,4,0.6931471805599453,5.7411745938732635,3,Lost
15189,1,46,17524.38,5,5,5,555,15,3.8501476017100584,9.771405394977268,2,Champions
15190,434,1,834.4399999999999,1,1,3,113,5,0.6931471805599453,6.727958532171293,1,At-Risk
15191,463,3,588.05,1,3,2,132,6,1.3862943611198906,6.378511069692128,1,At-Risk
15192,120,5,1981.39,3,4,4,344,11,1.791759469228055,7.592058466471517,4,Loyal
15193,61,1,499.32,3,1,2,312,6,0.6931471805599453,6.215247893709531,0,New Customers
15194,3,28,12427.69,5,5,5,555,15,3.367295829986474,9.427762788765785,2,Champions
15195,3,1,3861.0,5,1,5,515,11,0.6931471805599453,8.258940462988459,4,Loyal
15196,433,2,316.25,1,2,2,122,5,1.0986122886681098,5.759690106594497,3,Lost
15197,11,6,1877.51,5,4,4,544,13,1.9459101490553132,7.538234188396181,4,Loyal
15198,92,5,571.35,3,4,2,342,9,1.791759469228055,6.349750692364485,4,Loyal
15199,59,10,3122.4,4,5,5,455,14,2.3978952727983707,8.046677431053746,4,Loyal
15200,495,1,549.0500000000001,1,1,2,112,4,0.6931471805599453,6.310009183185445,3,Lost
15201,87,7,1842.95,3,4,4,344,11,2.0794415416798357,7.51966528878146,4,Loyal
15203,26,15,4400.18,4,5,5,455,14,2.772588722239781,8.389627965770218,2,Champions
15204,357,1,316.58,2,1,2,212,5,0.6931471805599453,5.760729755097951,3,Lost
15205,85,2,653.24,3,2,3,323,8,1.0986122886681098,6.483474256616332,0,New Customers
15206,10,4,420.3,5,3,2,532,10,1.6094379124341003,6.043345168984971,0,New Customers
15207,416,3,683.92,1,3,3,133,7,1.3862943611198906,6.5293020431207704,1,At-Risk
15208,1,6,970.52,5,4,3,543,12,1.9459101490553132,6.878861855327155,4,Loyal
15209,730,1,178.98000000000002,1,1,1,111,3,0.6931471805599453,5.192845733605803,3,Lost
15210,225,3,1176.19,2,3,3,233,8,1.3862943611198906,7.070885521589972,1,At-Risk
15211,60,2,1277.48,3,2,4,324,9,1.0986122886681098,7.153427151276853,4,Loyal
15212,241,2,208.28,2,2,1,221,5,1.0986122886681098,5.343673068268834,0,New Customers
15213,319,2,328.35,2,2,2,222,6,1.0986122886681098,5.797121015086702,1,At-Risk
15214,2,8,1661.44,5,4,4,544,13,2.1972245773362196,7.416041681653177,4,Loyal
15215,47,7,2422.4300000000003,4,4,4,444,12,2.0794415416798357,7.792939171022606,4,Loyal
15216,88,2,486.09,3,2,2,322,7,1.0986122886681098,6.188448910936394,0,New Customers
15217,563,1,426.24,1,1,2,112,4,0.6931471805599453,6.057345916221495,3,Lost
15218,11,22,11501.57,5,5,5,555,15,3.1354942159291497,9.350325767644664,2,Champions
15219,176,2,685.45,3,2,3,323,8,1.0986122886681098,6.531533389343614,0,New Customers
15220,52,6,1778.96,4,4,4,444,12,1.9459101490553132,7.484346171123521,4,Loyal
15221,366,4,2465.45,2,3,4,234,9,1.6094379124341003,7.810535148828345,1,At-Risk
15222,319,11,3550.91,2,5,5,255,12,2.4849066497880004,8.175240765953214,4,Loyal
15223,226,5,1417.95,2,4,4,244,10,1.791759469228055,7.2576724404574895,4,Loyal
15224,358,5,871.36,2,4,3,243,9,1.791759469228055,6.771202182749025,1,At-Risk
15225,234,1,409.4,2,1,2,212,5,0.6931471805599453,6.01713229385656,0,New Customers
15226,311,1,154.41,2,1,1,211,4,0.6931471805599453,5.04606678592752,3,Lost
15227,37,9,2488.49,4,5,4,454,13,2.302585092994046,7.819833149203312,4,Loyal
15228,66,6,5580.27,3,4,5,345,12,1.9459101490553132,8.62717162804504,4,Loyal
15229,586,1,160.5,1,1,1,111,3,0.6931471805599453,5.084505142662711,3,Lost
15230,239,2,429.6,2,2,2,222,6,1.0986122886681098,6.065179584930263,0,New Customers
15231,621,1,250.26,1,1,1,111,3,0.6931471805599453,5.526488259576272,3,Lost
15232,113,2,612.06,3,2,3,323,8,1.0986122886681098,6.418462810428566,0,New Customers
15233,401,1,59.400000000000006,2,1,1,211,4,0.6931471805599453,4.100989104940769,3,Lost
15234,277,1,197.0,2,1,1,211,4,0.6931471805599453,5.288267030694535,0,New Customers
15235,218,16,2937.81,2,5,5,255,12,2.833213344056216,7.985760016489754,2,Champions
15236,299,1,321.05,2,1,2,212,5,0.6931471805599453,5.7747068129929,0,New Customers
15237,2,4,1412.32,5,3,4,534,12,1.6094379124341003,7.253696825551129,4,Loyal
15238,29,3,1071.99,4,3,3,433,10,1.3862943611198906,6.978204422922778,4,Loyal
15239,10,2,780.59,5,2,3,523,10,1.0986122886681098,6.661330306378558,0,New Customers
15240,45,12,4459.9800000000005,4,5,5,455,14,2.5649493574615367,8.403123751818507,2,Champions
15241,67,11,3050.16,3,5,5,355,13,2.4849066497880004,8.023277125163998,4,Loyal
15242,422,1,302.04,1,1,2,112,4,0.6931471805599453,5.713864809997713,3,Lost
15243,74,2,927.28,3,2,3,323,8,1.0986122886681098,6.833333411414558,0,New Customers
15244,65,3,912.08,3,3,3,333,9,1.3862943611198906,6.816823499976432,4,Loyal
15245,134,8,4610.84,3,4,5,345,12,2.1972245773362196,8.43638218867962,4,Loyal
15246,238,3,780.4,2,3,3,233,8,1.3862943611198906,6.66108718262097,1,At-Risk
15247,122,3,976.06,3,3,3,333,9,1.3862943611198906,6.884548062644319,4,Loyal
15248,411,3,1893.93,2,3,4,234,9,1.3862943611198906,7.546937177520269,1,At-Risk
15249,32,18,9266.0,4,5,5,455,14,2.9444389791664403,9.134214981586691,2,Champions
15250,641,1,60.0,1,1,1,111,3,0.6931471805599453,4.110873864173311,3,Lost
15251,9,21,20324.54,5,5,5,555,15,3.091042453358316,9.919633502328765,2,Champions
15252,36,5,2103.41,4,4,4,444,12,1.791759469228055,7.6517904217936605,4,Loyal
15253,16,8,2055.09,5,4,4,544,13,2.1972245773362196,7.628561399936054,4,Loyal
15254,127,3,1088.35,3,3,3,333,9,1.3862943611198906,6.993336467072343,4,Loyal
15255,67,9,3729.42,3,5,5,355,13,2.302585092994046,8.22427610683509,4,Loyal
15256,149,2,170.4,3,2,1,321,6,1.0986122886681098,5.1440000061636795,0,New Customers
15257,283,2,685.9,2,2,3,223,7,1.0986122886681098,6.5321887212198355,1,At-Risk
15258,169,2,623.16,3,2,3,323,8,1.0986122886681098,6.4364067457583465,0,New Customers
15259,513,4,1182.38,1,3,3,133,7,1.6094379124341003,7.076130029643467,1,At-Risk
15260,100,25,9188.23,3,5,5,355,13,3.258096538021482,9.125787425114728,2,Champions
15261,135,4,1508.0,3,3,4,334,10,1.6094379124341003,7.319202458767849,4,Loyal
15262,324,3,418.82,2,3,2,232,7,1.3862943611198906,6.03982604798586,1,At-Risk
15263,107,1,156.51,3,1,1,311,5,0.6931471805599453,5.059488948313644,0,New Customers
15264,64,2,848.4,3,2,3,323,8,1.0986122886681098,6.744530217879171,0,New Customers
15265,151,4,3345.64,3,3,5,335,11,1.6094379124341003,8.115712136418376,4,Loyal
15266,338,5,852.21,2,4,3,243,9,1.791759469228055,6.749005707109851,1,At-Risk
15267,22,5,1717.36,4,4,4,444,12,1.791759469228055,7.449125626576209,4,Loyal
15268,479,3,961.9,1,3,3,133,7,1.3862943611198906,6.869949564246238,1,At-Risk
15269,24,3,1225.36,4,3,4,434,11,1.3862943611198906,7.111805711239658,4,Loyal
15270,16,21,8524.86,5,5,5,555,15,3.091042453358316,9.050859176829093,2,Champions
15271,7,24,4709.54,5,5,5,555,15,3.2188758248682006,8.45755783012022,2,Champions
15272,57,6,2085.48,4,4,4,444,12,1.9459101490553132,7.643233714555521,4,Loyal
15273,600,1,228.96,1,1,1,111,3,0.6931471805599453,5.43790538075509,3,Lost
15274,4,2,716.57,5,2,3,523,10,1.0986122886681098,6.5758705038506235,0,New Customers
15275,38,1,615.14,4,1,3,413,8,0.6931471805599453,6.4234742104382585,0,New Customers
15276,66,4,649.53,3,3,3,333,9,1.6094379124341003,6.477787415259625,4,Loyal
15277,47,2,476.34,4,2,2,422,8,1.0986122886681098,6.168229025235398,0,New Customers
15278,562,4,496.16,1,3,2,132,6,1.6094379124341003,6.208911905877311,1,At-Risk
15279,355,5,1580.54,2,4,4,244,10,1.791759469228055,7.366154334869737,1,At-Risk
15280,172,3,406.22,3,3,2,332,8,1.3862943611198906,6.009353579943722,0,New Customers
15281,59,16,8543.57,4,5,5,455,14,2.833213344056216,9.053051272457877,2,Champions
15282,570,1,348.59,1,1,2,112,4,0.6931471805599453,5.856761039253281,3,Lost
15283,390,3,148.32999999999998,2,3,1,231,6,1.3862943611198906,5.006158622069177,3,Lost
15284,500,1,24.75,1,1,1,111,3,0.6931471805599453,3.248434627109745,3,Lost
15285,408,1,94.92,2,1,1,211,4,0.6931471805599453,4.5635145107192585,3,Lost
15286,50,1,240.55,4,1,1,411,6,0.6931471805599453,5.4870764910004155,0,New Customers
15287,22,5,856.03,4,4,3,443,11,1.791759469228055,6.753472923819396,4,Loyal
15288,43,10,3874.28,4,5,5,455,14,2.3978952727983707,8.262373197241475,2,Champions
15289,29,5,1593.09,4,4,4,444,12,1.791759469228055,7.37405831948775,4,Loyal
15290,5,26,10496.28,5,5,5,555,15,3.295836866004329,9.258871454967936,2,Champions
15291,26,39,13801.56,4,5,5,455,14,3.6888794541139363,9.532609361187331,2,Champions
15292,201,1,180.94,2,1,1,211,4,0.6931471805599453,5.203676962393915,0,New Customers
15293,666,1,247.5,1,1,1,111,3,0.6931471805599453,5.5154428455366835,3,Lost
15294,411,1,233.35,2,1,1,211,4,0.6931471805599453,5.456815724368715,3,Lost
15295,654,1,217.24,1,1,1,111,3,0.6931471805599453,5.3855953746550975,3,Lost
15296,51,12,10342.83,4,5,5,455,14,2.5649493574615367,9.244145485668538,2,Champions
15297,10,3,641.94,5,3,3,533,11,1.3862943611198906,6.466051407286527,0,New Customers
15298,2,23,9459.37,5,5,5,555,15,3.1780538303479458,9.154866773331808,2,Champions
15299,67,9,7391.54,3,5,5,355,13,2.302585092994046,8.90822666260141,2,Champions
15300,64,1,496.44,3,1,2,312,6,0.6931471805599453,6.2094749463104435,0,New Customers
15301,51,17,7603.44,4,5,5,455,14,2.8903717578961645,8.936487566216204,2,Champions
15302,730,1,308.0,1,1,2,112,4,0.6931471805599453,5.733341276897746,3,Lost
15303,290,3,1224.18,2,3,4,234,9,1.3862943611198906,7.110843050959893,1,At-Risk
15304,61,9,919.55,3,5,3,353,11,2.302585092994046,6.824971317503215,4,Loyal
15305,555,1,93.6,1,1,1,111,3,0.6931471805599453,4.549657476057832,3,Lost
15306,64,9,3484.73,3,5,5,355,13,2.302585092994046,8.15643277041254,4,Loyal
15307,96,1,205.3,3,1,1,311,5,0.6931471805599453,5.329331420077207,0,New Customers
15308,274,1,310.47,2,1,2,212,5,0.6931471805599453,5.741303025403381,0,New Customers
15309,611,4,797.96,1,3,3,133,7,1.6094379124341003,6.683310881934879,1,At-Risk
15310,479,1,1634.64,1,1,4,114,6,0.6931471805599453,7.399789444048626,1,At-Risk
15311,1,207,116476.16,5,5,5,555,15,5.337538079701318,11.665450481265138,2,Champions
15312,75,12,2930.19,3,5,5,355,13,2.5649493574615367,7.983163762901939,2,Champions
15313,110,1,52.0,3,1,1,311,5,0.6931471805599453,3.970291913552122,0,New Customers
15314,199,3,820.45,2,3,3,233,8,1.3862943611198906,6.711071071352346,1,At-Risk
15315,64,2,570.5,3,2,2,322,7,1.0986122886681098,6.348264483234865,0,New Customers
15316,327,1,165.0,2,1,1,211,4,0.6931471805599453,5.111987788356544,3,Lost
15317,677,1,129.75,1,1,1,111,3,0.6931471805599453,4.873287102945032,3,Lost
15318,4,1,312.62,5,1,2,512,8,0.6931471805599453,5.748182061952885,0,New Customers
15319,284,1,204.5,2,1,1,211,4,0.6931471805599453,5.32544603393629,0,New Customers
15320,44,1,267.13,4,1,1,411,6,0.6931471805599453,5.591471937527057,0,New Customers
15321,71,12,6709.7300000000005,3,5,5,355,13,2.5649493574615367,8.811463016894713,2,Champions
15322,86,2,1390.86,3,2,4,324,9,1.0986122886681098,7.238396261123746,4,Loyal
15323,563,3,434.6,1,3,2,132,6,1.3862943611198906,6.076724391058805,3,Lost
15324,701,1,140.22000000000003,1,1,1,111,3,0.6931471805599453,4.950318958088201,3,Lost
15325,104,8,1602.01,3,4,4,344,11,2.1972245773362196,7.379638390893277,4,Loyal
15326,334,5,1700.52,2,4,4,244,10,1.791759469228055,7.43927724820629,1,At-Risk
15327,53,1,208.75,4,1,1,411,6,0.6931471805599453,5.345916345347316,0,New Customers
15328,408,1,107.24,2,1,1,211,4,0.6931471805599453,4.684350983862532,3,Lost
15329,39,11,2984.33,4,5,5,455,14,2.4849066497880004,8.001465572480015,4,Loyal
15330,32,2,714.9599999999999,4,2,3,423,9,1.0986122886681098,6.573624299478299,0,New Customers
15331,500,3,767.91,1,3,3,133,7,1.3862943611198906,6.644973927545967,1,At-Risk
15333,208,1,1028.56,2,1,3,213,6,0.6931471805599453,6.936886805488385,0,New Customers
15334,157,3,348.72,3,3,2,332,8,1.3862943611198906,5.85713283431269,0,New Customers
15335,53,1,173.97,4,1,1,411,6,0.6931471805599453,5.164614530656529,0,New Customers
15336,402,1,240.5,2,1,1,211,4,0.6931471805599453,5.486869473092628,3,Lost
15337,411,1,373.02,2,1,2,212,5,0.6931471805599453,5.924309271920574,3,Lost
15338,677,1,283.43,1,1,2,112,4,0.6931471805599453,5.650487177597977,3,Lost
15339,66,7,1827.84,3,4,4,344,11,2.0794415416798357,7.511437165067318,4,Loyal
15340,562,1,105.5,1,1,1,111,3,0.6931471805599453,4.66814498514948,3,Lost
15341,81,2,2402.72,3,2,4,324,9,1.0986122886681098,7.784772816325887,4,Loyal
15342,130,1,406.09,3,1,2,312,6,0.6931471805599453,6.0090342912180414,0,New Customers
15343,87,1,364.5,3,1,2,312,6,0.6931471805599453,5.901266279189834,0,New Customers
15344,1,3,563.94,5,3,2,532,10,1.3862943611198906,6.3367195308171205,0,New Customers
15345,46,1,393.54,4,1,2,412,7,0.6931471805599453,5.9777205293157225,0,New Customers
15346,333,3,596.12,2,3,2,232,7,1.3862943611198906,6.3921180982189245,1,At-Risk
15347,366,4,1363.6,2,3,4,234,9,1.6094379124341003,7.2186166243813235,1,At-Risk
15348,72,1,158.04,3,1,1,311,5,0.6931471805599453,5.069155742908264,0,New Customers
15349,158,2,473.81,3,2,2,322,7,1.0986122886681098,6.1629147240133015,0,New Customers
15350,373,2,663.25,2,2,3,223,7,1.0986122886681098,6.498658584639923,1,At-Risk
15351,12,10,3738.29,5,5,5,555,15,2.3978952727983707,8.226651032814573,2,Champions
15352,549,1,114.95,1,1,1,111,3,0.6931471805599453,4.753159063701541,3,Lost
15353,255,7,3175.95,2,4,5,245,11,2.0794415416798357,8.06367689602795,4,Loyal
15355,29,2,277.05,4,2,1,421,7,1.0986122886681098,5.627800953633573,0,New Customers
15356,31,13,3464.95,4,5,5,455,14,2.6390573296152584,8.150742044320372,2,Champions
15358,5,42,17050.41,5,5,5,555,15,3.7612001156935624,9.74398817723959,2,Champions
15359,663,8,181.35,1,4,1,141,6,2.1972245773362196,5.205927917254689,3,Lost
15360,40,1,427.93,4,1,2,412,7,0.6931471805599453,6.061293735451147,0,New Customers
15361,362,4,689.07,2,3,3,233,8,1.6094379124341003,6.536793041721038,1,At-Risk
15362,449,2,613.08,1,2,3,123,6,1.0986122886681098,6.420125212819335,1,At-Risk
15363,373,2,1004.11,2,2,3,223,7,1.0986122886681098,6.912852267239981,1,At-Risk
15364,96,2,913.19,3,2,3,323,8,1.0986122886681098,6.818038427312331,0,New Customers
15365,26,13,4557.13,4,5,5,455,14,2.6390573296152584,8.42466773068017,2,Champions
15366,75,7,2389.08,3,4,4,344,11,2.0794415416798357,7.779082117168702,4,Loyal
15367,57,11,5081.33,4,5,5,455,14,2.4849066497880004,8.533525096836854,2,Champions
15368,21,2,722.74,4,2,3,423,9,1.0986122886681098,6.584432211866017,0,New Customers
15369,492,11,6251.26,1,5,5,155,11,2.4849066497880004,8.740698277368923,1,At-Risk
15370,41,8,3739.01,4,4,5,445,13,2.1972245773362196,8.226843564201795,4,Loyal
15371,662,1,59.400000000000006,1,1,1,111,3,0.6931471805599453,4.100989104940769,3,Lost
15372,137,8,6017.06,3,4,5,345,12,2.1972245773362196,8.702520227230021,4,Loyal
15373,8,17,3421.39,5,5,5,555,15,2.8903717578961645,8.138094416397738,2,Champions
15374,129,2,307.32,3,2,2,322,7,1.0986122886681098,5.731138204666056,0,New Customers
15375,690,1,60.96,1,1,1,111,3,0.6931471805599453,4.1264890155486675,3,Lost
15376,40,3,1233.36,4,3,4,434,11,1.3862943611198906,7.118307896116917,4,Loyal
15377,383,4,1211.75,2,3,4,234,9,1.6094379124341003,7.100645787125326,1,At-Risk
15378,463,2,246.5,1,2,1,121,4,1.0986122886681098,5.511410582008745,3,Lost
15379,169,8,4877.84,3,4,5,345,12,2.1972245773362196,8.492662765672868,4,Loyal
15380,9,11,3479.06,5,5,5,555,15,2.4849066497880004,8.154804813999199,2,Champions
15381,214,5,1890.57,2,4,4,244,10,1.791759469228055,7.545162451054191,4,Loyal
15382,15,12,13733.55,5,5,5,555,15,2.5649493574615367,9.527669834978457,2,Champions
15384,170,4,2027.79,3,3,4,334,10,1.6094379124341003,7.615194835208677,4,Loyal
15385,40,3,942.08,4,3,3,433,10,1.3862943611198906,6.849151114666084,4,Loyal
15386,186,1,394.14,3,1,2,312,6,0.6931471805599453,5.979240132485259,0,New Customers
15387,492,1,468.65,1,1,2,112,4,0.6931471805599453,6.151987736440525,3,Lost
15389,172,5,2733.8,3,4,4,344,11,1.791759469228055,7.913813586039639,4,Loyal
15391,584,1,289.87,1,1,2,112,4,0.6931471805599453,5.672876431960318,3,Lost
15392,5,7,2911.62,5,4,5,545,14,2.0794415416798357,7.976808298741926,4,Loyal
15393,16,5,891.34,5,4,3,543,12,1.791759469228055,6.793847225874017,4,Loyal
15394,10,11,5286.8,5,5,5,555,15,2.4849066497880004,8.57315755933367,2,Champions
15395,326,1,107.45,2,1,1,211,4,0.6931471805599453,4.6862892372728835,3,Lost
15396,113,2,796.38,3,2,3,323,8,1.0986122886681098,6.681331353117785,0,New Customers
15397,290,1,94.0,2,1,1,211,4,0.6931471805599453,4.553876891600541,3,Lost
15398,16,2,1345.53,5,2,4,524,11,1.0986122886681098,7.205286191988605,4,Loyal
15399,1,3,815.77,5,3,3,533,11,1.3862943611198906,6.705357537478585,4,Loyal
15400,92,8,1302.3,3,4,4,344,11,2.1972245773362196,7.172654788536674,4,Loyal
15401,452,2,216.95,1,2,1,121,4,1.0986122886681098,5.384265678684401,3,Lost
15402,149,6,1830.12,3,4,4,344,11,1.9459101490553132,7.5126830804843925,4,Loyal
15403,492,2,170.88,1,2,1,121,4,1.0986122886681098,5.146796558906795,3,Lost
15404,376,1,257.06,2,1,1,211,4,0.6931471805599453,5.5531921160237,3,Lost
15405,189,2,659.84,3,2,3,323,8,1.0986122886681098,6.493511753062391,0,New Customers
